doi	fk_idx	cole_idx	date
ismej2012167	16.0	27.01	2012-12-20T00:00:00Z
nnano.2012.24	17.0	30.49	2012-03-11T00:00:00Z
nnano.2012.83	18.9	33.22	2012-06-10T00:00:00Z
nnano.2012.93	27.2	48.82	2012-06-17T00:00:00Z
nnano.2012.95	18.4	29.05	2012-06-17T00:00:00Z
nnano.2012.90	19.8	35.48	2012-06-17T00:00:00Z
nnano.2012.96	17.2	29.97	2012-06-17T00:00:00Z
ismej2012129	19.3	27.72	2012-11-15T00:00:00Z
nnano.2012.3	16.4	24.76	2012-02-12T00:00:00Z
nnano.2012.7	16.0	28.23	2012-02-26T00:00:00Z
nnano.2012.73	19.3	32.53	2012-06-03T00:00:00Z
nnano.2012.81	22.2	39.72	2012-06-03T00:00:00Z
nnano.2012.80	23.6	48.23	2012-06-03T00:00:00Z
nnano.2012.65	18.6	33.05	2012-05-27T00:00:00Z
npre.2012.7059.1	-15.7	-15.81	2012-04-02T00:00:00Z
nprot.2012.128	20.3	34.14	2012-11-08T00:00:00Z
nnano.2011.240	16.9	30.66	2012-01-15T00:00:00Z
nphoton.2012.314	16.0	29.5	2012-12-16T00:00:00Z
nphoton.2012.302	17.0	29.5	2012-12-09T00:00:00Z
nphoton.2012.298	15.4	25.68	2012-12-02T00:00:00Z
nphoton.2012.357	26.9	78.83	2012-12-27T00:00:00Z
nnano.2012.223	15.6	15.61	2012-12-05T00:00:00Z
nphoton.2012.286	17.3	28.86	2012-11-18T00:00:00Z
nphoton.2012.355	11.1	32.8	2012-12-27T00:00:00Z
nphoton.2012.350	13.5	39.18	2012-12-27T00:00:00Z
nphoton.2012.348	12.1	33.77	2012-12-27T00:00:00Z
nphoton.2012.352	13.5	39.18	2012-12-27T00:00:00Z
nphoton.2012.354	21.4	78.66	2012-12-27T00:00:00Z
nphoton.2012.347	11.1	32.8	2012-12-27T00:00:00Z
nphoton.2012.351	13.3	36.96	2012-12-27T00:00:00Z
nphoton.2012.349	11.1	32.8	2012-12-27T00:00:00Z
nphoton.2012.353	11.1	32.8	2012-12-27T00:00:00Z
npre.2012.7075.1	-15.7	-15.81	2012-04-02T00:00:00Z
nphoton.2012.312	16.8	27.14	2012-12-16T00:00:00Z
nphoton.2012.356	20.7	20.78	2012-12-27T00:00:00Z
nphoton.2012.330	14.2	16.82	2012-12-27T00:00:00Z
nnano.2012.233	14.8	14.16	2012-12-05T00:00:00Z
nphoton.2012.307	18.7	31.48	2012-12-16T00:00:00Z
nphoton.2012.313	16.1	27.37	2012-12-16T00:00:00Z
nphoton.2012.300	17.8	28.99	2012-12-16T00:00:00Z
nphoton.2012.306	17.3	31.82	2012-12-16T00:00:00Z
nphoton.2012.334	18.6	27.2	2012-12-27T00:00:00Z
nphoton.2012.331	19.1	31.25	2012-12-27T00:00:00Z
nphoton.2012.333	17.6	14.4	2012-12-27T00:00:00Z
nnano.2012.235	18.2	23.09	2012-12-05T00:00:00Z
nnano.2012.236	18.2	23.09	2012-12-05T00:00:00Z
nnano.2012.161	17.4	28.99	2012-09-30T00:00:00Z
nphoton.2012.315	19.0	28.71	2012-12-27T00:00:00Z
nphoton.2012.338	14.6	19.43	2012-12-27T00:00:00Z
nnano.2012.225	18.5	19.61	2012-12-05T00:00:00Z
nnano.2011.243	15.5	30.48	2012-01-15T00:00:00Z
nnano.2011.251	17.3	30.9	2012-01-22T00:00:00Z
nnano.2011.249	18.4	33.45	2012-01-10T00:00:00Z
nnano.2011.253	19.0	35.6	2012-01-22T00:00:00Z
nnano.2012.89	17.4	24.07	2012-06-06T00:00:00Z
nnano.2012.100	18.1	21.12	2012-06-06T00:00:00Z
nnano.2012.108	18.4	23.21	2012-06-17T00:00:00Z
nnano.2012.92	18.3	22.46	2012-06-06T00:00:00Z
nnano.2012.98	23.8	44.36	2012-06-06T00:00:00Z
nnano.2012.54	17.4	19.44	2012-04-05T00:00:00Z
nprot.2012.104	20.1	34.9	2012-09-27T00:00:00Z
npre.2012.6851.1	-15.7	-15.81	2012-01-31T00:00:00Z
npre.2012.7111.2	-15.7	-15.81	2012-04-03T00:00:00Z
npre.2012.7070.1	-15.7	-15.81	2012-04-02T00:00:00Z
npre.2012.7136.1	-15.7	-15.81	2012-04-04T00:00:00Z
npre.2012.7111.1	-15.7	-15.81	2012-04-03T00:00:00Z
nprot.2012.118	18.4	32.34	2012-10-11T00:00:00Z
nnano.2012.105	21.7	41.29	2012-06-03T00:00:00Z
nnano.2012.87	15.0	14.34	2012-06-03T00:00:00Z
npre.2012.7119.1	-15.7	-15.81	2012-04-03T00:00:00Z
npre.2012.7097.1	-15.7	-15.81	2012-04-02T00:00:00Z
npre.2012.7004.1	-15.7	-15.81	2012-03-20T00:00:00Z
nprot.2012.127	15.7	25.63	2012-10-25T00:00:00Z
npre.2012.6971.1	-15.7	-15.81	2012-03-07T00:00:00Z
npre.2012.6967.1	-15.7	-15.81	2012-03-05T00:00:00Z
nprot.2012.124	17.9	28.06	2012-10-25T00:00:00Z
npre.2012.6978.1	-15.7	-15.81	2012-03-12T00:00:00Z
nprot.2012.130	18.5	28.12	2012-10-25T00:00:00Z
npre.2012.6898.2	-15.7	-15.81	2012-03-02T00:00:00Z
npre.2012.6950.1	-15.7	-15.81	2012-02-29T00:00:00Z
npre.2012.6967.2	-15.7	-15.81	2012-03-07T00:00:00Z
nprot.2012.110	18.7	32.35	2012-10-04T00:00:00Z
nnano.2012.114	16.6	18.16	2012-07-04T00:00:00Z
ncomms1701	20.3	29.46	2012-02-28T00:00:00Z
ncomms1665	16.6	25.05	2012-02-07T00:00:00Z
ncomms1667	17.7	26.56	2012-02-14T00:00:00Z
ncomms1671	17.4	24.29	2012-02-14T00:00:00Z
ncomms1705	16.9	29.15	2012-02-28T00:00:00Z
ncomms1669	17.5	25.28	2012-02-07T00:00:00Z
ncomms1707	19.5	35.77	2012-02-28T00:00:00Z
ncomms1675	17.0	25.05	2012-02-07T00:00:00Z
ncomms1709	16.3	28.06	2012-02-28T00:00:00Z
ncomms1713	16.5	27.42	2012-02-28T00:00:00Z
ncomms1677	17.0	27.6	2012-02-14T00:00:00Z
ncomms1715	16.8	27.02	2012-02-28T00:00:00Z
ncomms1679	16.7	26.67	2012-02-14T00:00:00Z
ncomms1683	18.9	31.42	2012-02-21T00:00:00Z
ncomms1717	20.8	34.55	2012-02-28T00:00:00Z
ncomms1687	18.0	31.18	2012-02-21T00:00:00Z
ncomms1725	17.0	26.79	2012-02-28T00:00:00Z
ncomms1693	17.5	29.91	2012-02-21T00:00:00Z
ncomms1695	15.6	23.94	2012-02-21T00:00:00Z
ncomms1664	16.0	27.3	2012-02-07T00:00:00Z
ncomms1702	16.1	28.63	2012-02-28T00:00:00Z
ncomms1666	17.3	22.97	2012-02-07T00:00:00Z
ncomms1670	18.0	27.95	2012-02-14T00:00:00Z
ncomms1672	17.1	26.27	2012-02-14T00:00:00Z
ncomms1706	17.0	25.51	2012-02-28T00:00:00Z
ncomms1710	16.9	26.73	2012-02-28T00:00:00Z
ncomms1674	16.9	30.78	2012-02-21T00:00:00Z
ncomms1708	16.9	26.03	2012-02-28T00:00:00Z
ncomms1712	15.7	28.4	2012-02-28T00:00:00Z
ncomms1676	18.8	29.22	2012-02-14T00:00:00Z
nrgastro.2012.218	16.7	18.98	2012-11-13T00:00:00Z
nchembio.1118	18.3	26.85	2012-11-11T00:00:00Z
nrclinonc.2012.205	14.7	16.94	2012-11-13T00:00:00Z
nrendo.2012.211	22.5	25.47	2012-11-13T00:00:00Z
nrclinonc.2012.177	17.0	20.08	2012-09-25T00:00:00Z
nrurol.2012.194	16.6	18.04	2012-11-13T00:00:00Z
nmeth.2222	17.3	28.75	2012-11-11T00:00:00Z
nrclinonc.2012.179	18.7	20.25	2012-09-25T00:00:00Z
nrurol.2012.201	18.0	16.72	2012-11-13T00:00:00Z
nrendo.2012.223	12.5	15.37	2012-11-13T00:00:00Z
nrendo.2012.225	14.8	15.95	2012-11-13T00:00:00Z
nrgastro.2012.211	19.5	21.41	2012-11-13T00:00:00Z
nrrheum.2012.217	17.1	26.6	2012-12-11T00:00:00Z
nrurol.2012.207	20.9	19.68	2012-11-13T00:00:00Z
nrneph.2012.266	18.8	17.35	2012-12-11T00:00:00Z
nrurol.2012.209	13.5	16.01	2012-11-13T00:00:00Z
nrclinonc.2012.200	25.6	20.2	2012-11-13T00:00:00Z
nrcardio.2012.150	23.1	21.36	2012-11-13T00:00:00Z
nrcardio.2012.152	23.4	21.48	2012-11-13T00:00:00Z
nrgastro.2012.219	11.9	13.34	2012-11-13T00:00:00Z
nrclinonc.2012.206	20.1	20.84	2012-11-13T00:00:00Z
nrendo.2012.212	19.3	23.67	2012-11-13T00:00:00Z
nrendo.2012.214	15.9	19.89	2012-11-13T00:00:00Z
nrclinonc.2012.170	14.9	16.77	2012-09-18T00:00:00Z
nmeth.2225	20.6	33.23	2012-11-11T00:00:00Z
nchembio.1110	21.7	37.0	2012-11-11T00:00:00Z
nphys2466	19.3	32.88	2012-11-11T00:00:00Z
nphys2469	17.0	25.92	2012-11-11T00:00:00Z
nrendo.2012.222	74.1	187.19	2012-11-20T00:00:00Z
nrurol.2012.220	16.2	18.38	2012-11-20T00:00:00Z
nrneurol.2012.243	16.2	15.44	2012-11-20T00:00:00Z
nmeth.2258	15.9	18.67	2012-12-07T00:00:00Z
nmeth.2233	9.2	17.33	2012-11-06T00:00:00Z
nrgastro.2012.164	18.1	22.74	2012-08-28T00:00:00Z
nrcardio.2012.46	13.3	15.2	2012-04-03T00:00:00Z
nrcardio.2012.50	10.1	14.31	2012-04-03T00:00:00Z
nrclinonc.2012.52	15.9	15.9	2012-03-27T00:00:00Z
nmeth.1962	71.7	182.03	2012-03-27T00:00:00Z
nrcardio.2012.48	17.6	18.63	2012-04-03T00:00:00Z
nrclinonc.2012.54	14.6	19.67	2012-03-27T00:00:00Z
nrcardio.2012.54	16.4	16.25	2012-04-10T00:00:00Z
nrclinonc.2012.56	19.2	16.95	2012-04-03T00:00:00Z
nrurol.2012.54	15.0	15.84	2012-03-27T00:00:00Z
nrurol.2012.174	71.7	187.19	2012-08-28T00:00:00Z
nrgastro.2012.55	14.2	19.38	2012-03-27T00:00:00Z
nmeth.2166	71.7	182.03	2012-08-30T00:00:00Z
nrgastro.2012.61	20.5	39.03	2012-04-03T00:00:00Z
nrgastro.2012.59	18.9	19.67	2012-04-03T00:00:00Z
nrurol.2012.64	17.6	21.41	2012-04-03T00:00:00Z
nrgastro.2012.65	76.4	188.47	2012-04-10T00:00:00Z
nmeth.2139	18.9	31.78	2012-08-30T00:00:00Z
nrurol.2012.66	19.3	18.92	2012-04-03T00:00:00Z
nmeth.2110	17.2	24.3	2012-08-30T00:00:00Z
nmeth.1947	15.9	37.66	2012-03-27T00:00:00Z
nmeth.1951	12.6	23.24	2012-03-27T00:00:00Z
nmeth.1949	16.4	37.73	2012-03-27T00:00:00Z
nmeth.1953	15.9	37.25	2012-03-27T00:00:00Z
nmeth.2147	27.3	42.05	2012-08-30T00:00:00Z
nmeth.2151	20.6	17.94	2012-08-30T00:00:00Z
nrclinonc.2012.51	17.0	16.02	2012-03-27T00:00:00Z
nmeth.f.359	18.9	29.64	2012-08-30T00:00:00Z
nmeth.2155	15.4	15.72	2012-08-30T00:00:00Z
nrcardio.2012.47	12.8	16.18	2012-04-03T00:00:00Z
nmeth.1924	16.5	25.8	2012-03-04T00:00:00Z
nrclinonc.2012.49	78.8	189.74	2012-04-03T00:00:00Z
nrclinonc.2012.53	17.6	15.55	2012-03-27T00:00:00Z
nclimate1688	18.0	30.79	2012-09-16T00:00:00Z
nclimate1689	17.5	25.52	2012-09-16T00:00:00Z
ncomms1796	16.1	27.01	2012-04-24T00:00:00Z
nclimate1663	18.2	30.27	2012-08-19T00:00:00Z
ncomms1971	16.6	27.42	2012-07-24T00:00:00Z
nclimate1666	17.8	22.22	2012-11-11T00:00:00Z
ncomms1975	16.7	26.61	2012-07-31T00:00:00Z
ncomms1977	17.7	28.35	2012-07-24T00:00:00Z
ncomms1981	17.4	29.8	2012-07-31T00:00:00Z
ncomms1881	15.9	29.1	2012-06-12T00:00:00Z
ncomms1885	16.2	26.61	2012-06-06T00:00:00Z
ncomms1891	17.0	28.92	2012-06-12T00:00:00Z
ncomms1893	18.2	27.6	2012-06-06T00:00:00Z
ncomms1860	18.6	30.15	2012-06-06T00:00:00Z
ncomms1895	19.9	31.77	2012-06-12T00:00:00Z
ncomms1900	20.3	34.27	2012-06-12T00:00:00Z
ncomms1880	18.2	28.99	2012-06-06T00:00:00Z
ncomms1878	17.1	27.88	2012-06-06T00:00:00Z
ncomms1886	17.1	27.36	2012-06-12T00:00:00Z
ncomms1892	16.5	27.25	2012-06-06T00:00:00Z
ncomms1894	18.7	30.44	2012-06-06T00:00:00Z
ncomms1901	17.2	30.2	2012-06-12T00:00:00Z
ncomms1905	17.0	26.15	2012-06-12T00:00:00Z
nclimate1680	17.6	28.93	2012-09-09T00:00:00Z
nclimate1684	16.3	28.7	2012-09-09T00:00:00Z
nclimate1683	15.3	22.5	2012-09-09T00:00:00Z
ncomms1952	20.3	28.71	2012-07-17T00:00:00Z
ncomms1954	17.1	30.2	2012-07-17T00:00:00Z
ncomms1961	17.6	27.36	2012-07-17T00:00:00Z
ncomms1838	14.6	24.64	2012-05-22T00:00:00Z
ncomms1850	19.7	34.03	2012-05-29T00:00:00Z
nmeth.2244	30.8	58.0	2012-11-06T00:00:00Z
nrendo.2012.232	22.5	24.78	2012-11-27T00:00:00Z
nrneph.2012.277	28.0	54.8	2012-11-27T00:00:00Z
nrneph.2012.250	17.1	19.32	2012-11-27T00:00:00Z
nrneph.2012.252	13.0	13.69	2012-11-27T00:00:00Z
nrendo.2012.231	17.0	16.89	2012-11-27T00:00:00Z
nrneurol.2012.244	21.3	18.0	2012-11-27T00:00:00Z
nrneurol.2012.255	16.4	23.77	2012-12-18T00:00:00Z
nrneurol.2012.254	20.9	17.3	2012-12-04T00:00:00Z
nrneurol.2012.247	20.9	19.39	2012-12-04T00:00:00Z
nrrheum.2012.211	15.3	16.3	2012-12-04T00:00:00Z
nrendo.2012.239	16.6	20.94	2012-12-18T00:00:00Z
nmeth.2227	16.9	24.59	2012-11-11T00:00:00Z
nchembio.1116	17.7	28.81	2012-11-11T00:00:00Z
nmeth.2248	17.4	26.38	2012-11-11T00:00:00Z
nphys2492	19.2	32.18	2012-11-25T00:00:00Z
nchembio.1131	18.4	29.05	2012-11-25T00:00:00Z
nchembio.1120	17.5	29.68	2012-11-18T00:00:00Z
nrneph.2012.255	18.8	23.78	2012-11-20T00:00:00Z
nrurol.2012.216	16.9	18.74	2012-11-20T00:00:00Z
nrgastro.2012.224	20.9	24.49	2012-11-20T00:00:00Z
nrendo.2012.221	29.9	17.19	2012-11-20T00:00:00Z
nrneph.2012.256	20.2	13.88	2012-11-20T00:00:00Z
nrendo.2012.219	74.1	187.19	2012-11-20T00:00:00Z
nrneph.2012.258	27.5	22.47	2012-11-20T00:00:00Z
nrneph.2012.237	71.7	187.19	2012-11-20T00:00:00Z
nrgastro.2012.223	15.4	19.2	2012-11-20T00:00:00Z
nmeth.2231	14.5	30.23	2012-11-06T00:00:00Z
nmeth.2229	11.1	21.2	2012-11-06T00:00:00Z
nmeth.2272	18.0	17.35	2012-12-07T00:00:00Z
nrneurol.2012.258	17.1	25.8	2012-12-18T00:00:00Z
nmeth.2226	8.0	18.32	2012-11-06T00:00:00Z
nmeth.2232	8.8	23.52	2012-11-06T00:00:00Z
nphys2475	17.5	28.58	2012-11-18T00:00:00Z
nclimate1650	24.5	62.28	2012-07-27T00:00:00Z
nclimate1648	28.8	69.92	2012-07-27T00:00:00Z
nclimate1652	18.6	56.48	2012-07-27T00:00:00Z
srep00687	18.0	28.76	2012-09-24T00:00:00Z
srep00689	19.0	32.52	2012-09-24T00:00:00Z
srep00664	16.8	24.82	2012-09-28T00:00:00Z
srep00699	16.0	26.54	2012-09-26T00:00:00Z
srep00686	16.2	26.03	2012-09-24T00:00:00Z
srep00690	16.6	26.03	2012-09-25T00:00:00Z
srep00694	15.5	21.98	2012-09-25T00:00:00Z
srep00698	17.1	27.83	2012-09-26T00:00:00Z
nclimate1471	13.9	30.88	2012-03-28T00:00:00Z
nclimate1700	21.8	39.27	2012-09-27T00:00:00Z
nclimate1704	15.3	23.09	2012-09-27T00:00:00Z
nclimate1681	13.8	14.74	2012-08-28T00:00:00Z
srep00886	16.2	26.26	2012-11-26T00:00:00Z
srep00890	17.3	30.43	2012-11-27T00:00:00Z
srep00894	17.4	28.64	2012-11-27T00:00:00Z
nclimate1548	16.7	24.01	2012-06-03T00:00:00Z
srep00885	17.8	28.0	2012-11-26T00:00:00Z
srep00887	16.8	28.39	2012-11-27T00:00:00Z
nclimate1745	20.1	18.92	2012-10-28T00:00:00Z
srep00683	18.7	30.49	2012-09-21T00:00:00Z
nclimate1714	16.8	22.97	2012-10-26T00:00:00Z
srep00660	16.0	23.66	2012-09-17T00:00:00Z
srep00658	16.5	26.43	2012-09-17T00:00:00Z
srep00662	15.9	28.63	2012-09-17T00:00:00Z
srep00666	16.7	27.87	2012-09-18T00:00:00Z
srep00670	15.7	25.98	2012-09-19T00:00:00Z
srep00668	18.6	32.0	2012-09-18T00:00:00Z
srep00672	18.0	28.76	2012-09-19T00:00:00Z
srep00674	17.7	26.96	2012-09-19T00:00:00Z
nrgastro.2012.147	15.7	20.88	2012-08-14T00:00:00Z
nrurol.2012.27	12.1	15.23	2012-02-28T00:00:00Z
nrgastro.2012.149	15.5	13.58	2012-08-14T00:00:00Z
nrcardio.2012.118	16.4	21.58	2012-08-14T00:00:00Z
nrgastro.2012.159	18.1	18.69	2012-08-14T00:00:00Z
nrurol.2012.196	16.9	30.08	2012-11-13T00:00:00Z
nrurol.2011.230	14.7	14.86	2012-02-09T00:00:00Z
nrclinonc.2012.146	9.7	13.03	2012-08-14T00:00:00Z
nrclinonc.2012.148	16.3	21.35	2012-08-14T00:00:00Z
nrurol.2012.22	18.7	20.37	2012-02-28T00:00:00Z
nrgastro.2012.150	13.3	16.06	2012-08-14T00:00:00Z
nrurol.2012.30	18.4	19.44	2012-02-28T00:00:00Z
nrgastro.2012.148	15.9	17.35	2012-08-14T00:00:00Z
nrurol.2012.28	21.5	20.14	2012-02-28T00:00:00Z
nrrheum.2012.199	15.0	23.37	2012-11-13T00:00:00Z
nmeth.2078	16.7	26.84	2012-07-01T00:00:00Z
nrgastro.2012.128	19.2	22.45	2012-07-03T00:00:00Z
nmeth.2137	19.3	31.83	2012-08-12T00:00:00Z
nmeth.2141	19.8	35.25	2012-08-19T00:00:00Z
nrcardio.2012.129	17.3	23.2	2012-09-04T00:00:00Z
nrgastro.2012.172	76.4	189.74	2012-09-04T00:00:00Z
nrgastro.2011.268	12.2	18.37	2012-01-17T00:00:00Z
nrclinonc.2012.140	17.1	16.95	2012-08-07T00:00:00Z
nrurol.2012.153	16.8	14.97	2012-08-07T00:00:00Z
nrurol.2012.155	71.7	187.19	2012-08-07T00:00:00Z
nrclinonc.2012.144	78.8	191.02	2012-08-07T00:00:00Z
nrurol.2012.161	14.7	20.12	2012-08-07T00:00:00Z
nrurol.2012.159	15.9	14.28	2012-08-07T00:00:00Z
nrgastro.2011.269	16.9	24.18	2012-01-17T00:00:00Z
nrurol.2012.152	14.0	15.95	2012-08-07T00:00:00Z
nrgastro.2012.154	25.6	29.65	2012-08-07T00:00:00Z
nrclinonc.2012.139	15.8	17.24	2012-08-07T00:00:00Z
nrurol.2012.160	17.8	20.31	2012-08-07T00:00:00Z
nmeth.2087	16.4	43.56	2012-06-28T00:00:00Z
nrgastro.2012.100-c1	20.4	32.99	2012-10-02T00:00:00Z
nmeth.2038	17.6	39.56	2012-06-28T00:00:00Z
ngeo1559	17.6	30.73	2012-09-02T00:00:00Z
ngeo1625	17.6	26.16	2012-10-28T00:00:00Z
ngeo1597	36.3	63.35	2012-10-01T00:00:00Z
ngeo1581	17.9	30.26	2012-09-16T00:00:00Z
ngeo1583	21.2	37.69	2012-09-16T00:00:00Z
ngeo1568	18.2	28.06	2012-09-16T00:00:00Z
ngeo1621	11.9	10.91	2012-11-05T00:00:00Z
ngeo1620	18.8	29.11	2012-11-05T00:00:00Z
ngeo1624	29.7	72.53	2012-11-05T00:00:00Z
ngeo1609	21.2	40.06	2012-10-21T00:00:00Z
ngeo1571	18.5	28.12	2012-09-09T00:00:00Z
ngeo1577	13.9	37.63	2012-08-31T00:00:00Z
ngeo1579	15.9	49.04	2012-08-31T00:00:00Z
ngeo1576	16.1	50.04	2012-08-31T00:00:00Z
ngeo1578	19.0	40.55	2012-08-31T00:00:00Z
ngeo1569	13.1	15.37	2012-08-31T00:00:00Z
ngeo1617	21.3	36.82	2012-11-18T00:00:00Z
ngeo1634	17.3	23.6	2012-11-18T00:00:00Z
ngeo1616	16.2	19.96	2012-10-14T00:00:00Z
ngeo1611	17.1	30.78	2012-10-28T00:00:00Z
ngeo1554	19.4	32.94	2012-09-02T00:00:00Z
ngeo1618	27.3	42.05	2012-10-28T00:00:00Z
ngeo1556	18.9	30.91	2012-08-26T00:00:00Z
ngeo1557	20.7	35.44	2012-08-26T00:00:00Z
ngeo1451	18.2	29.17	2012-04-22T00:00:00Z
ngeo1548	21.3	37.41	2012-08-12T00:00:00Z
ngeo1552	15.2	26.09	2012-08-19T00:00:00Z
ngeo1541	23.3	40.41	2012-08-12T00:00:00Z
ngeo1547	16.8	28.76	2012-08-19T00:00:00Z
ngeo1549	19.5	32.53	2012-08-12T00:00:00Z
ngeo1553	23.2	36.83	2012-08-19T00:00:00Z
srep00613	16.3	28.81	2012-08-30T00:00:00Z
srep00617	15.8	30.31	2012-08-31T00:00:00Z
srep00623	17.7	28.93	2012-09-03T00:00:00Z
srep00599	17.1	30.55	2012-09-03T00:00:00Z
srep00608	16.1	24.87	2012-08-29T00:00:00Z
srep00612	15.2	25.27	2012-08-30T00:00:00Z
srep00582	18.9	30.67	2012-08-30T00:00:00Z
srep00616	15.8	22.73	2012-08-31T00:00:00Z
srep00620	16.8	29.84	2012-08-31T00:00:00Z
srep00618	17.0	26.38	2012-08-31T00:00:00Z
srep00622	18.3	31.24	2012-09-03T00:00:00Z
srep00624	18.0	28.99	2012-09-03T00:00:00Z
nclimate1582	18.4	30.44	2012-07-01T00:00:00Z
nclimate1584	18.9	30.16	2012-06-24T00:00:00Z
nclimate1590	18.1	26.51	2012-07-01T00:00:00Z
nclimate1701	15.8	22.73	2012-09-27T00:00:00Z
nclimate1596	18.6	31.71	2012-07-01T00:00:00Z
nclimate1583	19.0	30.09	2012-06-24T00:00:00Z
nclimate1595	19.3	32.76	2012-07-01T00:00:00Z
nclimate1597	16.7	28.7	2012-06-24T00:00:00Z
nclimate1599	18.1	30.56	2012-07-01T00:00:00Z
srep01020	14.1	24.62	2012-12-13T00:00:00Z
nclimate1673	13.5	18.62	2012-08-28T00:00:00Z
nclimate1670	15.8	21.98	2012-08-28T00:00:00Z
nclimate1566	16.3	39.08	2012-05-25T00:00:00Z
nclimate1570	21.4	32.26	2012-05-25T00:00:00Z
nclimate1568	22.2	58.45	2012-05-25T00:00:00Z
nclimate1563	26.5	39.76	2012-05-25T00:00:00Z
nclimate1565	19.8	55.55	2012-05-25T00:00:00Z
srep00857	16.7	25.68	2012-11-15T00:00:00Z
srep00861	14.9	25.21	2012-11-15T00:00:00Z
nrgastro.2012.29	15.4	15.43	2012-03-06T00:00:00Z
nrclinonc.2012.38	23.8	24.72	2012-03-13T00:00:00Z
nrclinonc.2012.44	15.4	17.0	2012-03-20T00:00:00Z
nrgastro.2012.37	16.5	20.71	2012-03-06T00:00:00Z
nrgastro.2012.145	21.7	24.31	2012-08-14T00:00:00Z
nrclinonc.2012.94	16.0	17.64	2012-05-29T00:00:00Z
nmeth.1923	17.6	29.68	2012-03-04T00:00:00Z
nmeth.1937	18.0	27.03	2012-03-18T00:00:00Z
nmeth.1930	21.9	32.02	2012-03-18T00:00:00Z
nmeth.1938	17.6	30.15	2012-03-18T00:00:00Z
nrclinonc.2012.85	15.3	16.65	2012-05-15T00:00:00Z
nrclinonc.2012.89	79.8	194.55	2012-05-15T00:00:00Z
nrurol.2012.91	19.7	25.0	2012-05-08T00:00:00Z
nrclinonc.2012.161	24.8	46.04	2012-09-11T00:00:00Z
nrcardio.2012.66	20.1	19.96	2012-05-08T00:00:00Z
nrcardio.2012.72	18.8	22.16	2012-05-15T00:00:00Z
nrurol.2012.92	26.4	25.42	2012-05-08T00:00:00Z
nrurol.2012.94	17.8	15.67	2012-05-08T00:00:00Z
nrcardio.2012.73	20.7	20.26	2012-05-15T00:00:00Z
nrurol.2011.231	16.9	17.12	2012-02-09T00:00:00Z
nrurol.2011.233	17.2	19.2	2012-02-09T00:00:00Z
nrgastro.2012.12	16.6	20.3	2012-02-07T00:00:00Z
nrclinonc.2012.17	16.0	18.98	2012-02-07T00:00:00Z
nrcardio.2012.17	11.3	13.92	2012-02-21T00:00:00Z
nrclinonc.2012.19	20.9	16.31	2012-02-21T00:00:00Z
nrcardio.2012.23	18.2	21.63	2012-02-28T00:00:00Z
nrurol.2012.17	20.9	19.68	2012-02-14T00:00:00Z
nrclinonc.2012.25	19.3	18.46	2012-02-28T00:00:00Z
nrurol.2012.21	15.4	16.41	2012-02-28T00:00:00Z
nrgastro.2012.18	18.7	20.48	2012-02-14T00:00:00Z
nrcardio.2012.25	18.6	15.91	2012-02-28T00:00:00Z
nrgastro.2012.182	21.0	31.66	2012-09-25T00:00:00Z
ngeo1531	16.0	26.73	2012-07-22T00:00:00Z
ngeo1524	19.9	33.28	2012-07-22T00:00:00Z
ngeo1421	17.6	30.15	2012-03-11T00:00:00Z
ngeo1433	14.3	27.06	2012-02-28T00:00:00Z
ngeo1392	18.2	41.6	2012-02-01T00:00:00Z
ngeo1515	17.4	28.93	2012-07-08T00:00:00Z
ngeo1517	19.0	45.54	2012-06-28T00:00:00Z
ngeo1519	19.0	40.55	2012-06-28T00:00:00Z
ngeo1520	25.5	47.76	2012-06-28T00:00:00Z
ngeo1518	18.2	32.55	2012-06-28T00:00:00Z
ngeo1591	21.0	36.65	2012-10-01T00:00:00Z
ngeo1596	27.3	42.05	2012-10-01T00:00:00Z
ngeo1598	36.5	85.07	2012-10-01T00:00:00Z
ngeo1560	20.8	38.79	2012-09-09T00:00:00Z
ngeo1584	16.5	24.77	2012-09-09T00:00:00Z
ngeo1432	18.2	32.29	2012-03-25T00:00:00Z
ngeo1580	15.7	23.77	2012-09-23T00:00:00Z
ngeo1542	14.6	12.6	2012-07-31T00:00:00Z
ngeo1502	17.4	32.29	2012-07-01T00:00:00Z
ngeo1506	18.7	31.42	2012-07-01T00:00:00Z
ngeo1501	18.7	31.19	2012-06-24T00:00:00Z
ngeo1503	18.9	33.51	2012-06-24T00:00:00Z
ngeo1440	13.6	18.5	2012-03-30T00:00:00Z
ngeo1564	14.1	22.21	2012-08-31T00:00:00Z
ngeo1566	17.1	22.51	2012-08-31T00:00:00Z
ngeo1551	17.1	20.37	2012-08-31T00:00:00Z
ngeo1561	17.2	29.33	2012-08-31T00:00:00Z
ngeo1464	20.5	30.28	2012-06-10T00:00:00Z
ngeo1490	19.8	33.28	2012-06-10T00:00:00Z
ngeo1496	18.7	30.96	2012-06-10T00:00:00Z
ngeo1498	18.6	28.7	2012-06-17T00:00:00Z
ngeo1491	14.7	13.76	2012-05-29T00:00:00Z
nnano.2012.167	17.7	28.17	2012-10-21T00:00:00Z
nnano.2012.71	18.0	29.63	2012-05-27T00:00:00Z
npre.2012.7134.1	-15.7	-15.81	2012-04-03T00:00:00Z
nnano.2012.215	18.3	25.63	2012-12-05T00:00:00Z
